"Year","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPop18plus","TotalPopulation","Geolocation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text"
"2023","01001","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.9",,,"79.2","84.3","14,019","16,984","POINT (-72.6257536 42.0623678)","01001","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01002","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.3",,,"76.1","82.2","23,853","27,558","POINT (-72.4647946 42.3772116)","01002","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01003","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","71.6",,,"67.4","75.6","13,181","13,253","POINT (-72.5235844 42.3918827)","01003","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01005","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.1",,,"78.6","83.5","3,889","4,900","POINT (-72.1120769 42.4188835)","01005","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01007","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.2",,,"79.4","84.8","12,248","15,423","POINT (-72.4004088 42.2839351)","01007","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01008","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.0",,,"79.4","84.4","1,099","1,317","POINT (-72.9640756 42.1920235)","01008","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01009","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.6",,,"76.5","82.4","779","980","POINT (-72.3418086 42.2113859)","01009","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01010","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.7",,,"80.1","85.2","3,021","3,711","POINT (-72.2053516 42.1281757)","01010","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01011","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.6",,,"79.2","84.1","1,020","1,201","POINT (-72.9665164 42.2901276)","01011","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01012","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.7",,,"80.0","85.4","440","519","POINT (-72.8581917 42.3754254)","01012","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01013","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.5",,,"76.6","82.2","18,521","23,656","POINT (-72.5954964 42.1420092)","01013","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01020","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.7",,,"77.9","83.3","24,349","29,781","POINT (-72.5619195 42.1726105)","01020","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01022","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.8",,,"80.2","85.2","1,872","2,158","POINT (-72.5418718 42.1971867)","01022","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01026","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","83.5",,,"80.8","85.9","864","1,011","POINT (-72.9257069 42.4700323)","01026","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01027","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.9",,,"79.0","84.5","15,089","17,896","POINT (-72.7518767 42.2950079)","01027","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01028","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.8",,,"80.3","85.1","13,065","16,417","POINT (-72.498111 42.0623782)","01028","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01029","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","83.5",,,"80.6","86.1","643","714","POINT (-73.0352919 42.176271)","01029","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01030","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.8",,,"79.1","84.2","9,538","11,708","POINT (-72.6869715 42.0729247)","01030","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01031","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.1",,,"79.6","84.4","1,132","1,406","POINT (-72.1919682 42.3278092)","01031","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01032","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","84.6",,,"81.9","86.9","397","483","POINT (-72.8147797 42.4576127)","01032","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01033","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.9",,,"78.9","84.6","5,024","6,092","POINT (-72.5001426 42.2449487)","01033","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01034","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.1",,,"79.5","84.5","1,652","1,977","POINT (-72.9611031 42.0939118)","01034","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01035","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.7",,,"79.9","85.3","4,558","5,325","POINT (-72.5686319 42.3564911)","01035","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01036","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","83.3",,,"80.6","85.6","4,162","4,966","POINT (-72.4177176 42.0711876)","01036","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01037","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","83.1",,,"80.7","85.3","568","706","POINT (-72.1973636 42.3760363)","01037","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01038","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","84.0",,,"81.4","86.3","2,147","2,522","POINT (-72.6040447 42.3799252)","01038","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01039","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","83.6",,,"81.4","85.7","1,262","1,511","POINT (-72.6909505 42.4113042)","01039","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01040","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.7",,,"76.9","82.4","29,727","38,238","POINT (-72.6424476 42.2116578)","01040","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01050","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.9",,,"79.2","84.3","1,995","2,467","POINT (-72.8748028 42.2912587)","01050","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01053","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","85.7",,,"83.4","87.9","1,768","2,031","POINT (-72.7135844 42.3563014)","01053","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01054","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","83.5",,,"80.4","86.1","1,592","1,889","POINT (-72.4845789 42.4688984)","01054","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01056","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.0",,,"78.3","83.5","17,568","21,002","POINT (-72.4578116 42.1835768)","01056","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01057","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.5",,,"78.8","84.0","6,766","8,152","POINT (-72.3214936 42.0935962)","01057","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01060","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.7",,,"78.6","84.3","12,439","14,461","POINT (-72.6303953 42.3212513)","01060","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01062","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","83.8",,,"81.1","86.3","8,906","10,910","POINT (-72.7017892 42.3230331)","01062","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01063","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.2",,,"72.3","79.6","2,077","2,106","POINT (-72.6395393 42.3195836)","01063","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01066","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.8",,,"78.7","84.5","188","215","POINT (-72.623639 42.4130387)","01066","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01068","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.6",,,"80.2","84.9","1,540","1,904","POINT (-72.0606845 42.353887)","01068","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01069","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.0",,,"78.2","83.5","6,976","8,428","POINT (-72.3064803 42.1888618)","01069","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01070","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","84.8",,,"82.3","87.0","489","577","POINT (-72.9253542 42.5199086)","01070","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01071","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.5",,,"77.6","83.2","1,178","1,486","POINT (-72.8738401 42.1600642)","01071","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01072","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.9",,,"79.8","85.6","1,133","1,366","POINT (-72.4172444 42.4569676)","01072","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01073","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.7",,,"79.9","85.2","5,007","6,224","POINT (-72.7415876 42.2269485)","01073","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01074","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.7",,,"78.2","83.2","426","584","POINT (-72.1038954 42.380823)","01074","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01075","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.8",,,"78.9","84.5","15,419","18,168","POINT (-72.5802475 42.2565324)","01075","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01077","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.0",,,"79.2","84.4","7,616","9,237","POINT (-72.7773529 42.0525703)","01077","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01079","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.7",,,"77.9","83.5","563","701","POINT (-72.3324604 42.1857449)","01079","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01080","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.8",,,"76.8","82.6","1,893","2,400","POINT (-72.3615579 42.1857266)","01080","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01081","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.7",,,"78.9","84.2","1,337","1,684","POINT (-72.2344109 42.0613129)","01081","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01082","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.1",,,"78.2","83.7","8,439","10,565","POINT (-72.2791638 42.2997486)","01082","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01083","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.6",,,"79.2","83.9","2,031","2,549","POINT (-72.1986192 42.2068396)","01083","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01084","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","84.7",,,"82.1","87.0","154","185","POINT (-72.8749875 42.3617237)","01084","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01085","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.4",,,"77.6","83.0","33,794","41,529","POINT (-72.771602 42.1535029)","01085","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01088","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.9",,,"80.1","85.4","521","598","POINT (-72.6403612 42.3827)","01088","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01089","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.7",,,"77.9","83.2","22,989","28,835","POINT (-72.6497341 42.1254511)","01089","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01092","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.1",,,"78.6","83.5","1,039","1,343","POINT (-72.2351075 42.1918678)","01092","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01093","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.0",,,"78.8","84.8","262","290","POINT (-72.645058 42.4452578)","01093","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01094","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","84.0",,,"81.4","86.3","55","60","POINT (-72.1392827 42.3697621)","01094","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01095","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","83.1",,,"80.6","85.4","11,608","14,694","POINT (-72.4207029 42.1385268)","01095","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01096","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","83.9",,,"81.4","86.1","2,107","2,509","POINT (-72.765765 42.410549)","01096","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01097","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.1",,,"76.8","83.0","106","130","POINT (-72.8309847 42.1658679)","01097","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01098","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","84.8",,,"82.0","87.1","994","1,147","POINT (-72.9433922 42.3975593)","01098","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01103","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.3",,,"76.2","82.1","2,176","2,545","POINT (-72.5900803 42.104418)","01103","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01104","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.2",,,"76.2","81.8","17,954","23,598","POINT (-72.5674112 42.1327724)","01104","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01105","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.8",,,"74.6","80.6","8,771","12,051","POINT (-72.5776034 42.0952455)","01105","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01106","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","83.8",,,"81.3","86.1","12,382","16,165","POINT (-72.5633225 42.0456953)","01106","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01107","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.2",,,"74.0","80.1","7,773","11,252","POINT (-72.6070681 42.1210603)","01107","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01108","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.7",,,"75.7","81.5","20,293","27,671","POINT (-72.5595133 42.0829592)","01108","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01109","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.1",,,"76.2","81.8","23,402","30,968","POINT (-72.5497259 42.1196737)","01109","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01118","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.2",,,"78.4","83.7","11,265","14,296","POINT (-72.5252188 42.0945866)","01118","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01119","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.8",,,"76.9","82.5","11,507","14,393","POINT (-72.5112103 42.1249785)","01119","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01128","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.1",,,"79.5","84.6","2,218","2,647","POINT (-72.4891351 42.0922958)","01128","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01129","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.8",,,"79.1","84.3","5,690","7,024","POINT (-72.4882031 42.1186705)","01129","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01151","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.5",,,"75.6","81.3","6,604","9,150","POINT (-72.5091312 42.1518602)","01151","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01201","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.9",,,"77.9","83.7","36,778","45,494","POINT (-73.2820743 42.4543015)","01201","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01220","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.3",,,"77.2","83.1","6,640","8,166","POINT (-73.119828 42.6255598)","01220","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01222","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.5",,,"78.4","84.3","691","835","POINT (-73.3174978 42.0627426)","01222","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01223","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.7",,,"79.8","85.4","2,044","2,430","POINT (-73.1114942 42.3042855)","01223","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01224","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.9",,,"76.5","83.1","175","217","POINT (-73.2016362 42.5037278)","01224","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01225","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.7",,,"78.7","84.6","2,685","3,258","POINT (-73.1491424 42.5651072)","01225","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01226","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.6",,,"78.6","84.4","5,101","6,324","POINT (-73.153776 42.4798193)","01226","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01229","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","84.0",,,"81.4","86.5","182","189","POINT (-73.3542185 42.29008)","01229","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01230","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","83.1",,,"80.4","85.7","7,425","8,907","POINT (-73.3242902 42.173196)","01230","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01235","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.5",,,"78.4","84.1","2,308","2,733","POINT (-73.0630283 42.4256771)","01235","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01236","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.6",,,"79.8","85.2","1,200","1,513","POINT (-73.3861549 42.2744989)","01236","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01237","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.2",,,"79.4","84.9","1,932","2,365","POINT (-73.2611439 42.5498042)","01237","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01238","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.8",,,"80.1","85.4","4,855","5,722","POINT (-73.2310057 42.3004568)","01238","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01240","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","85.0",,,"82.4","87.3","4,022","4,692","POINT (-73.2666323 42.382693)","01240","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01242","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.6",,,"77.6","83.5","375","449","POINT (-73.2491986 42.3337341)","01242","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01243","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","85.6",,,"83.0","87.9","151","175","POINT (-73.0540944 42.3679073)","01243","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01244","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.8",,,"78.8","84.6","250","287","POINT (-73.278635 42.117456)","01244","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01245","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","83.3",,,"80.5","86.0","826","933","POINT (-73.2184994 42.1933071)","01245","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01247","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.8",,,"76.6","82.7","12,522","15,147","POINT (-73.0938521 42.6956988)","01247","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01253","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.9",,,"80.0","85.6","703","808","POINT (-73.1132135 42.2066825)","01253","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01254","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","84.2",,,"81.5","86.6","829","946","POINT (-73.3654915 42.382019)","01254","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01255","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.9",,,"79.9","85.6","809","959","POINT (-73.125991 42.1028997)","01255","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01256","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.2",,,"78.0","84.1","578","645","POINT (-73.0223195 42.5941657)","01256","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01257","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.8",,,"79.9","85.3","1,816","2,140","POINT (-73.3674827 42.0852444)","01257","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01258","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","84.0",,,"81.0","86.5","146","160","POINT (-73.4701971 42.0909195)","01258","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01259","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","83.9",,,"81.2","86.5","536","643","POINT (-73.2289492 42.0692605)","01259","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01260","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.0",,,"76.8","82.9","183","233","POINT (-73.2751601 42.2616734)","01260","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01262","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","85.0",,,"82.4","87.4","1,564","1,758","POINT (-73.3244683 42.3100552)","01262","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01264","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","86.4",,,"84.0","88.7","197","219","POINT (-73.1970825 42.2348215)","01264","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01266","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","83.8",,,"81.0","86.3","1,027","1,208","POINT (-73.3880437 42.3123539)","01266","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01267","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.1",,,"76.8","83.0","6,814","7,876","POINT (-73.2469815 42.6716169)","01267","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01270","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.1",,,"79.2","84.8","658","755","POINT (-73.0496901 42.5198375)","01270","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01301","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.3",,,"78.1","84.2","14,859","18,042","POINT (-72.6015304 42.6267614)","01301","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01330","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","84.2",,,"81.4","86.9","1,278","1,500","POINT (-72.8215166 42.5139469)","01330","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01331","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.3",,,"78.9","83.7","10,847","13,656","POINT (-72.1829029 42.5702368)","01331","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01337","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.9",,,"79.5","85.6","2,138","2,562","POINT (-72.5822886 42.6893067)","01337","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01338","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","85.3",,,"82.5","87.7","116","127","POINT (-72.8066505 42.5758886)","01338","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01339","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.8",,,"79.7","85.5","1,244","1,487","POINT (-72.8877351 42.6104497)","01339","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01340","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.0",,,"78.7","84.7","1,492","1,803","POINT (-72.7311354 42.6855298)","01340","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","01341","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","84.5",,,"81.6","87.2","1,280","1,539","POINT (-72.7015246 42.5071769)","01341","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
