"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
"2021","IL","Illinois","Henderson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.7",,,"76.1","84.8","6,312","17071","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-90.9412464 40.814471)"
"2021","MO","Missouri","Oregon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.3",,,"72.3","81.6","8,631","29149","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-91.4018272 36.6853104)"
"2021","AR","Arkansas","Jackson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.6",,,"72.9","81.8","16,811","05067","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-91.2232051 35.5964674)"
"2021","ND","North Dakota","McHenry","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.2",,,"68.2","77.7","5,249","38049","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-100.6332668 48.2338417)"
"2021","KY","Kentucky","Lewis","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76",,,"70.9","80.8","12,987","21135","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.3701427 38.5350468)"
"2021","KS","Kansas","Pratt","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.1",,,"68.2","77.4","9,181","20151","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-98.7401199 37.6475943)"
"2021","IL","Illinois","Tazewell","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77.1",,,"72.1","81.7","130,413","17179","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-89.5162598 40.5080743)"
"2021","NH","New Hampshire","Rockingham","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.2",,,"71.7","78.6","316,947","33015","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-71.0990801 42.9886636)"
"2021","OR","Oregon","Clatsop","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","66.6",,,"60.8","72.0","41,810","41007","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-123.7050366 46.0245094)"
"2021","MO","Missouri","Taney","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.8",,,"72.0","81.1","56,387","29213","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-93.0428188 36.6498267)"
"2021","NY","New York","Orleans","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.8",,,"73.0","80.4","40,191","36073","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-78.2070281 43.3399059)"
"2021","MS","Mississippi","Marion","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","78.2",,,"73.6","82.4","24,378","28091","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-89.821712 31.2301672)"
"2021","MN","Minnesota","Carver","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","70.3",,,"66.3","74.2","108,626","27019","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-93.8000913 44.8213196)"
"2021","GA","Georgia","Calhoun","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.1",,,"73.3","82.4","5,509","13037","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.6262895 31.521279)"
"2021","OR","Oregon","Gilliam","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","64.7",,,"58.2","71.0","2,005","41021","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-120.276246 45.382955)"
"2021","MS","Mississippi","Pike","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81.4",,,"77.2","85.0","39,973","28113","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-90.3977254 31.1775159)"
"2021","LA","Louisiana","Richland","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","78.4",,,"73.5","82.6","19,805","22083","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-91.7483534 32.413158)"
"2021","NM","New Mexico","Taos","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","60.3",,,"54.8","65.9","34,623","35055","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-105.6388781 36.5771832)"
"2021","GA","Georgia","Lincoln","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.8",,,"74.7","84.3","7,749","13181","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.4482992 33.7921507)"
"2021","IA","Iowa","Cedar","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.3",,,"70.1","80.0","18,410","19031","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-91.1326105 41.77236)"
"2021","MS","Mississippi","Hinds","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.9",,,"75.8","83.5","222,679","28049","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-90.4660171 32.2677879)"
"2021","OK","Oklahoma","Beaver","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.4",,,"69.4","79.0","4,980","40007","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-100.4830555 36.7483343)"
"2021","IN","Indiana","Union","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.9",,,"70.5","80.4","7,047","18161","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.9251523 39.6231109)"
"2021","CO","Colorado","Montezuma","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","66.6",,,"61.1","72.6","26,175","08083","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-108.5957864 37.3380247)"
"2021","NV","Nevada","Clark","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","70.4",,,"66.3","74.4","2,292,476","32003","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-115.0143977 36.2141295)"
"2021","MS","Mississippi","Leflore","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","82.5",,,"78.5","86.0","27,557","28083","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-90.2949343 33.5497896)"
"2021","ID","Idaho","Bonneville","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.1",,,"69.2","76.7","127,930","16019","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-111.6218783 43.3951708)"
"2021","NH","New Hampshire","Coos","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","69.9",,,"65.1","74.6","31,289","33007","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-71.2894309 44.6525477)"
"2021","ND","North Dakota","Steele","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.3",,,"70.2","80.0","1,810","38091","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-97.71892 47.4510624)"
"2021","KY","Kentucky","Larue","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","72.7",,,"67.4","77.7","15,028","21123","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.6968413 37.5444624)"
"2021","NC","North Carolina","Harnett","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.4",,,"76.3","84.1","135,966","37085","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-78.8716104 35.3686348)"
"2021","MO","Missouri","Cole","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.6",,,"72.2","80.7","77,205","29051","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-92.2800271 38.5032331)"
"2021","KY","Kentucky","Hickman","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.7",,,"74.1","83.2","4,424","21105","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-88.9720844 36.675896)"
"2021","OH","Ohio","Richland","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.5",,,"72.2","80.2","125,195","39139","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.5427812 40.774159)"
"2021","KS","Kansas","Ness","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","71.6",,,"66.3","76.6","2,672","20135","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-99.9087452 38.4804369)"
"2021","LA","Louisiana","Ouachita","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","78.7",,,"74.3","82.8","158,768","22073","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-92.1515814 32.480932)"
"2021","MI","Michigan","Cass","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.2",,,"71.2","80.7","51,483","26027","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.000142 41.9172431)"
"2021","MI","Michigan","Antrim","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.7",,,"74.3","82.7","23,813","26009","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.175639 45.0054553)"
"2021","NY","New York","Greene","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76",,,"72.0","79.8","48,499","36039","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-74.1420253 42.2798211)"
"2021","MS","Mississippi","Leake","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.4",,,"74.8","83.7","21,196","28079","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-89.5222495 32.7606302)"
"2021","IL","Illinois","Hamilton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.5",,,"71.3","81.4","7,911","17065","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-88.5390093 38.0852273)"
"2021","GA","Georgia","Gwinnett","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.6",,,"71.6","79.2","964,546","13135","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.0257351 33.9587564)"
"2021","ND","North Dakota","Pierce","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73",,,"67.8","77.9","3,953","38069","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-99.966497 48.2388827)"
"2021","OR","Oregon","Grant","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","64.6",,,"58.9","70.5","7,272","41023","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-119.0140572 44.4963261)"
"2021","AL","Alabama","Lee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.3",,,"70.4","79.3","177,218","01081","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.3530477 32.6040644)"
"2021","MN","Minnesota","Carlton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","68.2",,,"63.7","72.5","36,409","27017","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-92.6710435 46.6038184)"
"2021","AR","Arkansas","Dallas","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81.1",,,"76.6","85.0","6,308","05039","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-92.6539989 33.9678233)"
"2021","NH","New Hampshire","Grafton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","70.4",,,"65.8","74.5","92,201","33009","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-71.8424242 43.9264391)"
"2021","NY","New York","Clinton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","80.7",,,"77.5","83.8","79,596","36019","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-73.7056429 44.752712)"
"2021","OR","Oregon","Benton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","66.5",,,"61.0","71.5","96,017","41003","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-123.4246641 44.4938816)"
"2021","MI","Michigan","Cheboygan","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.6",,,"73.0","81.8","25,752","26031","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.4954307 45.4760217)"
"2021","MO","Missouri","Barton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.2",,,"68.0","78.1","11,658","29011","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-94.3440893 37.5007989)"
"2021","MA","Massachusetts","Middlesex","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","71.8",,,"68.5","75.0","1,614,742","25017","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-71.3949161 42.4817182)"
"2021","KY","Kentucky","Perry","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.3",,,"71.7","80.8","27,929","21193","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.2177723 37.2412822)"
"2021","LA","Louisiana","St. Landry","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.5",,,"76.3","84.3","82,071","22097","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-91.9892745 30.5834409)"
"2021","AK","Alaska","North Slope","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","61.1",,,"55.3","66.7","10,972","02185","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-153.4728302 69.4493427)"
"2021","IA","Iowa","Monroe","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","72",,,"66.3","77.1","7,610","19135","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-92.8696415 41.0288473)"
"2021","AR","Arkansas","Lee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.1",,,"74.4","83.1","8,619","05077","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-90.7797172 34.7795048)"
"2021","NE","Nebraska","Richardson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.6",,,"70.0","78.7","7,759","31147","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-95.7186026 40.1237427)"
"2021","IL","Illinois","Winnebago","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.1",,,"74.6","83.3","283,119","17201","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-89.1612053 42.3373957)"
"2021","NC","North Carolina","Pasquotank","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.4",,,"74.8","83.6","40,821","37139","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-76.2606906 36.265199)"
"2021","NJ","New Jersey","Camden","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.3",,,"70.3","77.9","523,771","34007","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-74.9612493 39.8024071)"
"2021","MI","Michigan","Clare","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","72",,,"66.4","77.0","31,065","26035","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.8383253 43.9911368)"
"2021","OK","Oklahoma","Harmon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.7",,,"70.5","80.2","2,418","40057","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-99.8441936 34.745971)"
"2021","MO","Missouri","Polk","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.5",,,"68.3","78.3","32,043","29167","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-93.4008166 37.6167611)"
"2021","NE","Nebraska","Phelps","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.3",,,"69.6","78.6","8,937","31137","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-99.4065568 40.5163647)"
"2021","AR","Arkansas","Hempstead","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.7",,,"75.1","83.9","19,694","05057","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-93.6643553 33.735953)"
"2021","IL","Illinois","Lake","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.9",,,"71.3","80.0","711,239","17097","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.8059389 42.1859677)"
"2021","KS","Kansas","Rooks","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","71.1",,,"65.7","76.3","4,831","20163","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-99.3244921 39.3460064)"
"2021","CO","Colorado","Dolores","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","65.1",,,"58.5","70.8","2,397","08033","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-108.5062192 37.7338227)"
"2021","MT","Montana","Garfield","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","66.4",,,"59.7","72.4","1,209","30033","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-106.9959912 47.2671843)"
"2021","IA","Iowa","Scott","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.2",,,"69.9","78.0","174,170","19163","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-90.6222889 41.6420791)"
"2021","OH","Ohio","Muskingum","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.9",,,"75.2","82.4","86,408","39119","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-81.9435064 39.9660457)"
"2021","LA","Louisiana","East Feliciana","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","78.8",,,"73.6","82.7","19,338","22037","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-91.0434338 30.8397837)"
"2021","PA","Pennsylvania","Columbia","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.6",,,"71.9","81.1","64,872","42037","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-76.4042599 41.0455174)"
"2021","NE","Nebraska","Stanton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.9",,,"68.1","77.5","5,816","31167","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-97.1771094 41.9050454)"
"2021","KY","Kentucky","Boyle","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.9",,,"68.4","78.8","30,747","21021","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.8683523 37.6181043)"
"2021","KY","Kentucky","Campbell","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.9",,,"71.1","80.2","93,050","21037","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.3795832 38.9469811)"
"2021","AR","Arkansas","Woodruff","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.6",,,"71.6","81.2","6,116","05147","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-91.2445353 35.1927768)"
"2021","MT","Montana","Beaverhead","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","67",,,"61.6","72.2","9,524","30001","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-112.8928694 45.1338633)"
"2021","CT","Connecticut","New Haven","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.4",,,"71.0","78.0","863,700","09009","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-72.9002033 41.3497185)"
"2021","LA","Louisiana","Washington","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.9",,,"74.5","82.9","45,133","22117","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-90.0462534 30.8521435)"
"2021","MO","Missouri","Sullivan","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.8",,,"72.3","81.1","5,934","29211","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-93.1097826 40.209587)"
"2021","MN","Minnesota","Kanabec","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","64.6",,,"58.8","70.0","16,159","27065","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-93.2977883 45.9477598)"
"2021","LA","Louisiana","Natchitoches","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","79.4",,,"74.9","83.5","37,026","22069","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-93.0825461 31.7325086)"
"2021","NC","North Carolina","Madison","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.4",,,"70.3","80.2","21,502","37115","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.7126309 35.8642058)"
"2021","OH","Ohio","Paulding","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.8",,,"68.6","78.5","18,871","39125","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.5821249 41.1189483)"
"2021","CA","California","Mendocino","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","64.9",,,"58.9","70.5","91,305","06045","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-123.4428811 39.4323876)"
"2021","IN","Indiana","Daviess","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.4",,,"68.2","78.1","33,397","18027","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.076943 38.6960898)"
"2021","GA","Georgia","Telfair","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.2",,,"70.1","79.9","12,414","13271","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.9310634 31.9136406)"
"2021","OK","Oklahoma","Comanche","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.6",,,"70.0","78.7","122,063","40031","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-98.4765859 34.6626252)"
"2021","MT","Montana","Blaine","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","68.7",,,"63.6","73.4","6,980","30005","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-108.9676475 48.4282823)"
"2021","KS","Kansas","Ford","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","71.2",,,"66.4","75.5","34,159","20057","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-99.8847484 37.6884159)"
"2021","NC","North Carolina","Mitchell","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.7",,,"75.1","83.8","14,963","37121","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.1635541 36.013102)"
"2021","OH","Ohio","Ross","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.5",,,"70.2","78.4","76,891","39141","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.0595381 39.3238949)"
"2021","MO","Missouri","Dade","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.8",,,"73.1","82.2","7,599","29057","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-93.854878 37.4323495)"
"2021","KS","Kansas","Barber","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","70.5",,,"65.1","75.6","4,110","20007","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-98.685052 37.2229059)"
"2021","CA","California","Sacramento","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","63.1",,,"58.3","67.5","1,588,921","06067","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-121.3443291 38.4501363)"
"2021","CO","Colorado","Jackson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","64.9",,,"58.6","70.7","1,363","08057","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-106.3292476 40.6634319)"
