"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
"2023","AR","Arkansas","Yell","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.1",,,"71.1","78.9","20,044","15,261","05149","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-93.4103078380225 35.002782920903)"
"2023","AR","Arkansas","Pope","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.5",,,"72.5","80.0","64,593","49,630","05115","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-93.034485700416 35.4480772563332)"
"2023","CA","California","Plumas","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","70.2",,,"65.8","74.6","19,131","15,898","06063","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-120.838269553404 40.0042609776687)"
"2023","AK","Alaska","Chugach","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","65.7",,,"61.1","70.0","6,769","5,268","02063","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-145.846670254475 60.7148095406379)"
"2023","AL","Alabama","Fayette","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.6",,,"77.0","84.0","15,967","12,532","01057","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.7389050506601 33.7211713531213)"
"2023","AL","Alabama","Walker","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.9",,,"76.3","83.2","64,728","49,914","01127","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.2978092396997 33.8031253577516)"
"2023","AR","Arkansas","Conway","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","76.6",,,"72.5","80.1","21,077","16,337","05029","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-92.701239973211 35.2625436321328)"
"2023","AZ","Arizona","Gila","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","71.1",,,"67.6","74.5","54,003","43,968","04007","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-110.812096582079 33.7999645115514)"
"2023","AK","Alaska","Nome","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","64.0",,,"59.3","68.3","9,763","6,487","02180","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-164.033919932189 64.9109901665876)"
"2023","AR","Arkansas","Dallas","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","78.1",,,"74.3","81.5","6,185","4,934","05039","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-92.6542603960231 33.9697415127666)"
"2023","CA","California","Madera","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","69.8",,,"65.4","73.9","162,858","118,944","06039","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-119.762622561071 37.2181735184536)"
"2023","AZ","Arizona","Yuma","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","73.7",,,"70.1","77.2","213,221","161,189","04027","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-113.905997385394 32.7694427722845)"
"2023","CA","California","Contra Costa","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","70.2",,,"66.7","73.7","1,155,025","904,586","06013","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-121.927326815652 37.9192010440958)"
"2023","AR","Arkansas","Fulton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.9",,,"77.5","83.9","12,421","9,795","05049","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-91.817888079321 36.3816206347765)"
"2023","AL","Alabama","Choctaw","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","79.6",,,"75.9","83.2","12,252","9,839","01023","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-88.2631706219377 32.0198224293383)"
"2023","AZ","Arizona","Maricopa","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","72.0",,,"69.3","74.3","4,585,871","3,572,375","04013","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-112.491401814525 33.3490920459607)"
"2023","AL","Alabama","Jefferson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.2",,,"78.3","83.9","662,895","511,715","01073","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.896632302754 33.554557948471)"
"2023","AK","Alaska","Ketchikan Gateway","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","69.5",,,"65.2","73.4","13,738","11,023","02130","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-130.936350933263 55.586579401666)"
"2023","AK","Alaska","Fairbanks North Star","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","66.8",,,"63.0","70.2","94,840","72,305","02090","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-146.565627734256 64.8075316814407)"
"2023","AR","Arkansas","Yell","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.7",,,"74.0","81.2","20,044","15,261","05149","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-93.4103078380225 35.002782920903)"
"2023","AK","Alaska","Sitka","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","66.5",,,"62.0","70.7","8,282","6,728","02220","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-135.315163429465 57.2335274122738)"
"2023","AK","Alaska","Bethel","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","63.6",,,"59.4","68.2","18,224","11,798","02050","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-159.82324096097 60.9128860869079)"
"2023","AR","Arkansas","Bradley","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.7",,,"77.0","83.9","10,104","7,612","05011","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-92.1624834155635 33.466623700772)"
"2023","AL","Alabama","Limestone","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","78.0",,,"74.1","81.6","114,654","89,453","01083","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.9814538074536 34.8102607960627)"
"2023","AL","Alabama","Wilcox","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","81.1",,,"77.7","84.4","9,944","7,755","01131","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.3083095693845 31.9892939338512)"
"2023","AR","Arkansas","Cleveland","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","76.6",,,"72.5","80.4","7,378","5,798","05025","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-92.1849717548295 33.8983818787189)"
"2023","AR","Arkansas","Montgomery","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.3",,,"78.0","84.5","8,620","7,004","05097","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-93.6594929570876 34.5391664075576)"
"2023","AK","Alaska","Denali","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","65.9",,,"61.3","70.4","1,584","1,291","02068","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-150.011615254067 63.6714884543977)"
"2023","AL","Alabama","Lawrence","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","77.2",,,"72.9","80.9","33,502","26,186","01079","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.3108851040374 34.5216735395968)"
"2023","CA","California","Lake","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","74.3",,,"70.3","78.0","67,878","52,978","06033","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-122.753413599125 39.0999886976907)"
"2023","AL","Alabama","Clay","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","77.4",,,"72.9","81.1","14,111","11,157","01027","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.8606604130173 33.2693085517833)"
"2023","AK","Alaska","Yakutat","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","65.0",,,"60.1","69.8","687","555","02282","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-140.357660106358 59.8890141407815)"
"2023","AL","Alabama","Montgomery","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","82.0",,,"78.7","85.0","224,980","170,733","01101","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.2076996333806 32.220703470576)"
"2023","AR","Arkansas","Poinsett","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","76.1",,,"72.3","79.8","22,397","16,955","05111","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-90.6631053050275 35.5740758449201)"
"2023","AR","Arkansas","Lee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","78.1",,,"74.3","81.6","8,201","6,761","05077","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-90.780565570189 34.7806712575882)"
"2023","CA","California","Amador","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","68.3",,,"63.6","72.8","41,811","35,299","06005","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-120.650760892534 38.4464297028895)"
"2023","CA","California","Mendocino","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","69.5",,,"65.0","73.5","89,108","70,576","06045","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-123.391321827245 39.4403114811983)"
"2023","AK","Alaska","Juneau","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","68.6",,,"64.8","72.1","31,555","25,267","02110","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-134.172902838081 58.4491350384727)"
"2023","AL","Alabama","Madison","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.3",,,"76.7","83.3","412,600","324,132","01089","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.550355969647 34.7630088775779)"
"2023","AK","Alaska","Hoonah-Angoon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","72.5",,,"68.1","76.4","2,262","1,889","02105","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-135.641352469501 58.2866674624936)"
"2023","AR","Arkansas","Drew","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","78.4",,,"74.7","81.8","16,945","13,230","05043","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-91.7196579038053 33.5894113647675)"
"2023","AR","Arkansas","Newton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.6",,,"77.1","83.7","7,071","5,758","05101","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-93.2175629791081 35.9200960625867)"
"2023","AR","Arkansas","Monroe","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.2",,,"78.9","85.1","6,512","4,982","05095","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-91.2039164853539 34.6778463256655)"
"2023","AR","Arkansas","Crawford","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.3",,,"74.6","81.9","61,891","47,058","05033","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-94.2424245667651 35.5884321173193)"
"2023","AL","Alabama","Randolph","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.2",,,"77.7","84.4","22,786","17,988","01111","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.4593334042301 33.293864006059)"
"2023","CA","California","San Bernardino","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","69.6",,,"66.3","72.9","2,195,611","1,641,803","06071","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-116.178441641048 34.8415154042306)"
"2023","CA","California","Fresno","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","70.8",,,"67.0","74.5","1,017,162","737,124","06019","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-119.64899454546 36.7581714404224)"
"2023","AZ","Arizona","Santa Cruz","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","73.0",,,"68.9","76.8","49,158","36,812","04023","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-110.846572235272 31.525984062461)"
"2023","AL","Alabama","Blount","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","77.0",,,"72.8","80.9","59,816","46,099","01009","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.5674545509626 33.9808484356408)"
"2023","AK","Alaska","Northwest Arctic","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","66.1",,,"61.3","70.8","7,361","4,551","02188","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-159.722233405755 67.0527933404638)"
"2023","AL","Alabama","Marion","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","76.5",,,"72.5","80.3","29,244","23,108","01093","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.8871984960778 34.1365876476739)"
"2023","AL","Alabama","Tuscaloosa","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.8",,,"77.5","83.8","237,373","189,087","01125","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.5254019048087 33.2894088277374)"
"2023","AZ","Arizona","Greenlee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","71.2",,,"66.7","75.3","9,369","6,858","04011","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-109.240185682696 33.215200364114)"
"2023","AR","Arkansas","Little River","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","77.2",,,"73.1","80.8","11,805","9,237","05081","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-94.2341214453394 33.7020296690166)"
"2023","AZ","Arizona","Apache","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","72.0",,,"68.5","75.3","65,036","48,365","04001","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-109.48881915611 35.3954681672691)"
"2023","CA","California","Sacramento","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","69.2",,,"65.6","72.8","1,584,288","1,226,535","06067","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-121.34451940892 38.4486270273732)"
"2023","AL","Alabama","Barbour","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","79.3",,,"75.5","82.7","24,585","19,517","01005","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.3928136383141 31.8698172860413)"
"2023","AR","Arkansas","Arkansas","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.8",,,"77.5","83.8","16,307","12,549","05001","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-91.3742443996367 34.2890451226643)"
"2023","AR","Arkansas","Washington","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.8",,,"72.3","79.0","261,549","200,987","05143","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-94.2156793425187 35.9788480792297)"
"2023","AL","Alabama","Talladega","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.7",,,"78.2","84.8","81,132","64,467","01121","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.1654714346314 33.3800641404691)"
"2023","AR","Arkansas","Prairie","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.7",,,"77.3","83.9","8,036","6,369","05117","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-91.5527724228457 34.8296805541547)"
"2023","AK","Alaska","Yakutat","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","69.2",,,"64.8","73.7","687","555","02282","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-140.357660106358 59.8890141407815)"
"2023","AR","Arkansas","Baxter","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.0",,,"78.8","85.0","42,875","35,338","05005","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-92.3369593879758 36.2869936509323)"
"2023","CA","California","San Bernardino","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","69.4",,,"66.1","72.7","2,195,611","1,641,803","06071","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-116.178441641048 34.8415154042306)"
"2023","CA","California","Mendocino","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","74.3",,,"70.3","77.9","89,108","70,576","06045","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-123.391321827245 39.4403114811983)"
"2023","AL","Alabama","Madison","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","79.3",,,"75.5","82.4","412,600","324,132","01089","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.550355969647 34.7630088775779)"
"2023","CA","California","Kern","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","70.7",,,"66.6","74.3","913,820","654,092","06029","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-118.730029086317 35.3428262386385)"
"2023","AL","Alabama","Marion","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.7",,,"76.1","83.0","29,244","23,108","01093","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.8871984960778 34.1365876476739)"
"2023","AR","Arkansas","Lonoke","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","77.3",,,"73.3","81.1","75,944","57,386","05085","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-91.8886806209445 34.7543403081242)"
"2023","AR","Arkansas","Pulaski","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.7",,,"77.8","83.3","400,009","307,397","05119","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-92.3119548341849 34.7700394452014)"
"2023","AR","Arkansas","Crawford","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","76.1",,,"72.1","80.0","61,891","47,058","05033","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-94.2424245667651 35.5884321173193)"
"2023","AL","Alabama","Jackson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","76.8",,,"72.8","80.7","53,467","42,355","01071","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.9995052603961 34.7796392771775)"
"2023","AZ","Arizona","Greenlee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","70.6",,,"66.0","74.8","9,369","6,858","04011","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-109.240185682696 33.215200364114)"
"2023","AL","Alabama","Cherokee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","76.3",,,"72.2","80.3","25,666","20,877","01019","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.6038430238838 34.1758355642538)"
"2023","AR","Arkansas","Jackson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.9",,,"73.8","81.5","16,784","13,466","05067","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-91.2146324874827 35.5993609746175)"
"2023","AR","Arkansas","Poinsett","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.4",,,"74.9","81.7","22,397","16,955","05111","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-90.6631053050275 35.5740758449201)"
"2023","AL","Alabama","Lawrence","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.8",,,"75.9","83.1","33,502","26,186","01079","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.3108851040374 34.5216735395968)"
"2023","AL","Alabama","Blount","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.5",,,"75.7","83.0","59,816","46,099","01009","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.5674545509626 33.9808484356408)"
"2023","AZ","Arizona","Apache","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","69.8",,,"66.2","73.4","65,036","48,365","04001","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-109.48881915611 35.3954681672691)"
"2023","AR","Arkansas","Miller","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","78.0",,,"74.2","81.3","42,415","32,396","05091","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-93.8924281761086 33.3123156126392)"
"2023","AK","Alaska","Anchorage","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","70.7",,,"67.7","73.7","286,075","219,385","02020","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-149.112545841578 61.150482370682)"
"2023","CA","California","Monterey","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","71.6",,,"67.7","75.4","430,723","321,055","06053","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-121.238518915104 36.2170334850568)"
"2023","AR","Arkansas","Cross","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","77.3",,,"73.1","80.9","16,420","12,527","05037","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-90.7714945147511 35.2958747021642)"
"2023","AZ","Arizona","Maricopa","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","73.3",,,"70.7","75.5","4,585,871","3,572,375","04013","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-112.491401814525 33.3490920459607)"
"2023","AK","Alaska","Kodiak Island","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","67.1",,,"62.3","71.4","12,565","9,632","02150","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-153.789812278338 57.6808874751479)"
"2023","AK","Alaska","Chugach","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","68.2",,,"63.8","72.3","6,769","5,268","02063","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-145.846670254475 60.7148095406379)"
"2023","AK","Alaska","Sitka","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","69.0",,,"64.8","73.0","8,282","6,728","02220","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-135.315163429465 57.2335274122738)"
"2023","AL","Alabama","Clay","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.7",,,"76.7","83.8","14,111","11,157","01027","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.8606604130173 33.2693085517833)"
"2023","AK","Alaska","Southeast Fairbanks","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","64.2",,,"59.7","68.4","7,077","5,262","02240","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-143.213550848982 63.8762788125121)"
"2023","AR","Arkansas","Montgomery","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","76.2",,,"72.2","80.0","8,620","7,004","05097","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-93.6594929570876 34.5391664075576)"
"2023","AK","Alaska","Fairbanks North Star","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","65.8",,,"62.0","69.3","94,840","72,305","02090","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-146.565627734256 64.8075316814407)"
"2023","AR","Arkansas","Faulkner","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.4",,,"73.9","80.8","129,951","100,739","05045","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-92.3318762564724 35.1471729558217)"
"2023","AR","Arkansas","Bradley","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","78.0",,,"74.0","81.6","10,104","7,612","05011","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-92.1624834155635 33.466623700772)"
"2023","AK","Alaska","Aleutians East","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","64.6",,,"59.9","69.4","3,461","3,270","02013","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-161.964571410747 55.359979555826)"
"2023","CA","California","Glenn","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","71.3",,,"67.1","75.5","28,129","20,659","06021","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-122.392432829407 39.5983868407646)"
"2023","AL","Alabama","DeKalb","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","76.0",,,"71.9","80.0","72,569","55,297","01049","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.8039693236418 34.4598606858773)"
"2023","CA","California","Merced","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","69.3",,,"64.8","73.2","291,920","209,020","06047","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-120.717750083358 37.1917830406782)"
"2023","CA","California","Contra Costa","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","72.7",,,"69.3","75.9","1,155,025","904,586","06013","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-121.927326815652 37.9192010440958)"
"2023","AL","Alabama","Macon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","82.2",,,"78.8","85.2","18,370","15,322","01087","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.6921198346528 32.3858126404866)"
