"Year","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","Geolocation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text"
"2021","71362","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.0",,,"71.1","80.5","2,169","POINT (-91.96621212 30.89642437)","71362","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71328","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.4",,,"70.9","79.3","7,414","POINT (-92.1755179 31.36086148)","71328","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71366","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","82.0",,,"77.9","85.8","1,974","POINT (-91.33851353 31.93956007)","71366","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71237","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.9",,,"72.4","81.1","1,578","POINT (-91.4780865 32.59693635)","71237","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71115","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.6",,,"73.3","81.5","14,506","POINT (-93.56899363 32.26850562)","71115","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71270","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.2",,,"73.4","82.3","30,887","POINT (-92.6417155 32.47778451)","71270","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71331","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.2",,,"69.9","80.0","1,036","POINT (-92.08171657 31.26464212)","71331","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71272","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","71.3",,,"64.8","77.0","1,893","POINT (-92.64934069 32.52686659)","71272","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71367","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.0",,,"71.9","81.2","1,278","POINT (-92.29373976 30.88323451)","71367","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71238","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.1",,,"73.3","80.5","2,807","POINT (-92.38397747 32.36059894)","71238","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71241","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.3",,,"74.1","83.4","9,982","POINT (-92.3428875 32.77088784)","71241","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71118","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.7",,,"74.4","82.5","24,761","POINT (-93.80533941 32.3927002)","71118","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71119","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81.0",,,"77.0","84.5","11,562","POINT (-93.9298508 32.48450276)","71119","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71333","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.9",,,"75.4","83.9","666","POINT (-92.07389632 30.90603107)","71333","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71129","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.6",,,"74.3","82.5","13,391","POINT (-93.92380354 32.38801617)","71129","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
