"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
"2019","FL","Florida","Brevard","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.8",,,"72.9","74.7","601,942","12009","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-80.73215381 28.29322516)"
"2019","ID","Idaho","Bear Lake","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","68.1",,,"66.9","69.2","6,125","16007","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-111.3294344 42.28468759)"
"2019","FL","Florida","St. Lucie","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.2",,,"74.4","75.9","328,297","12111","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-80.47093128 27.37755371)"
"2019","GA","Georgia","Pierce","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.4",,,"73.2","75.5","19,465","13229","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.21370709 31.35830685)"
"2019","CO","Colorado","Summit","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","66.2",,,"65.1","67.4","31,011","08117","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-106.1163196 39.6342148)"
"2019","GA","Georgia","Effingham","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.1",,,"75.1","77.0","64,296","13103","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.34142795 32.36744006)"
"2019","GA","Georgia","Gilmer","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.7",,,"73.6","75.8","31,369","13123","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.45521958 34.69129166)"
"2019","FL","Florida","Broward","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77.4",,,"76.6","78.1","1,952,778","12011","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-80.48727073 26.15211451)"
"2019","GA","Georgia","Turner","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.9",,,"78.1","79.6","7,985","13287","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.6238197 31.71645085)"
"2019","CO","Colorado","Rio Blanco","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","66.4",,,"65.3","67.4","6,324","08103","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-108.2171135 39.9797518)"
"2019","GA","Georgia","Oglethorpe","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75",,,"74.0","76.0","15,259","13221","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.08127904 33.8809594)"
"2019","GA","Georgia","Meriwether","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.9",,,"76.1","77.8","21,167","13199","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.68860778 33.04036604)"
"2019","GA","Georgia","Worth","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.6",,,"75.6","77.5","20,247","13321","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.85071446 31.55136135)"
"2019","GA","Georgia","Stewart","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","69.7",,,"67.6","71.7","6,621","13259","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.8356578 32.07745568)"
"2019","CO","Colorado","Prowers","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","67.1",,,"66.0","68.1","12,172","08099","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-102.3933004 37.95518014)"
