State,County,Metric,Category,Count
Texas,"Frio County, TX",Time in U.S.,Up to 1 year,2609
Texas,"Frio County, TX",Time in U.S.,Not Known,304
Texas,"Frio County, TX",Time in U.S.,Between 1 and 2 years,61
Texas,"Frio County, TX",Time in U.S.,Between 10 and 15 years,48
Texas,"Frio County, TX",Time in U.S.,20 years or more,40
Texas,"Frio County, TX",Time in U.S.,Between 2 and 3 years,33
Texas,"Frio County, TX",Time in U.S.,Between 15 and 20 years,32
Texas,"Frio County, TX",Time in U.S.,Between 3 and 4 years,20
Texas,"Frio County, TX",Time in U.S.,Between 4 and 5 years,16
Texas,"Frio County, TX",Time in U.S.,Between 6 and 7 years,14
Texas,"Frio County, TX",Time in U.S.,Between 9 and 10 years,10
Texas,"Frio County, TX",Time in U.S.,Between 5 and 6 years,9
Texas,"Frio County, TX",Time in U.S.,Between 8 and 9 years,9
Texas,"Frio County, TX",Time in U.S.,Between 7 and 8 years,9
Texas,"Frio County, TX",Legal Permanent Resident,All,3214
Texas,"Frio County, TX",Legal Permanent Resident,No,3205
Texas,"Frio County, TX",Legal Permanent Resident,Yes,9
Texas,"Frio County, TX",Asylum Seeker/Refugee,All,3214
Texas,"Frio County, TX",Asylum Seeker/Refugee,No,2610
Texas,"Frio County, TX",Asylum Seeker/Refugee,Yes,604
Texas,"Frio County, TX",Most Serious Criminal Conviction,All,3214
Texas,"Frio County, TX",Most Serious Criminal Conviction,No Conviction,2560
Texas,"Frio County, TX",Most Serious Criminal Conviction,"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",204
Texas,"Frio County, TX",Most Serious Criminal Conviction,Driving Under Influence Liquor,109
Texas,"Frio County, TX",Most Serious Criminal Conviction,Assault,46
Texas,"Frio County, TX",Most Serious Criminal Conviction,Traffic Offense,23
Texas,"Frio County, TX",Most Serious Criminal Conviction,"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",21
Texas,"Frio County, TX",Most Serious Criminal Conviction,Larceny,20
Texas,"Frio County, TX",Most Serious Criminal Conviction,Dangerous Drugs,17
Texas,"Frio County, TX",Most Serious Criminal Conviction,Marijuana - Possession,16
Texas,"Frio County, TX",Most Serious Criminal Conviction,Domestic Violence,12
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cocaine - Possession,11
Texas,"Frio County, TX",Most Serious Criminal Conviction,Resisting Officer,9
Texas,"Frio County, TX",Most Serious Criminal Conviction,Burglary,9
Texas,"Frio County, TX",Most Serious Criminal Conviction,Public Order Crimes,8
Texas,"Frio County, TX",Most Serious Criminal Conviction,Hit and Run,7
Texas,"Frio County, TX",Most Serious Criminal Conviction,Trespassing,7
Texas,"Frio County, TX",Most Serious Criminal Conviction,Smuggling Aliens,7
Texas,"Frio County, TX",Most Serious Criminal Conviction,Carrying Prohibited Weapon,7
Texas,"Frio County, TX",Most Serious Criminal Conviction,"Flight To Avoid (prosecution, confinement, etc.)",7
Texas,"Frio County, TX",Most Serious Criminal Conviction,Robbery,6
Texas,"Frio County, TX",Most Serious Criminal Conviction,Sex Offense Against Child-Fondling,6
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Weapon,5
Texas,"Frio County, TX",Most Serious Criminal Conviction,Weapon Offense,5
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Family-Strongarm,5
Texas,"Frio County, TX",Most Serious Criminal Conviction,Drug Possession,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Obstruct Police,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cocaine - Sell,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Sex Offense,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Forgery,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Family-Weapon,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Prostitution,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Fraud,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cruelty Toward Child,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Immigration (Possess of Fraud. Immigration Docs),2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Homicide,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Homicide-Negligent Manslaughter-Vehicle,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Police Officer-Strongarm,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Firing Weapon,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Assembly - Unlawful,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Threat Terroristic State Offenses,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Possession Of Weapon,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Public Peace,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Disorderly Conduct,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,False Citizenship,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Escape (identify type institution in comments),1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Mail Fraud,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Drug Trafficking,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Damage Property,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Marijuana - Sell,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cruelty Toward Wife,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Fraud - Illegal Use Credit Cards,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Harassing Communication,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Shoplifting,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Carrying Concealed Weapon,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Theft Of US Government Property,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Sex Assault,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Non-family-Strongarm,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Stolen Property,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Kidnapping,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Fraud - False Statement,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Kidnap Adult For Ransom,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Vehicle Theft,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Statutory Rape - No Force,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Obstructing Justice,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Drugs - Health or Safety,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cocaine - Smuggle,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Procure For Prostitute (pimping),1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Failure To Register As A Sex Offender,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Battery,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Sexual Exploitation of Minor - Sex Performance,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,"Conspiracy [use when no underlying offense, such as 18 U.S.C. SEC. 371]",1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Police Officer-Weapon,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Burglary - Forced Entry-Residence,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Unauthorized Use of Vehicle (includes joy riding),1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Amphetamine - Possession,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Failure To Appear,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Gambling Device,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Heroin - Sell,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Identity Theft,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Rape - Remarks,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Conservation - Environment,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Arson,1
Texas,"Frio County, TX",Seriousness Level of MSCC,All,3214
Texas,"Frio County, TX",Seriousness Level of MSCC,No Conviction,2560
Texas,"Frio County, TX",Seriousness Level of MSCC,level 3 Crime,439
Texas,"Frio County, TX",Seriousness Level of MSCC,Level 1 Crime,136
Texas,"Frio County, TX",Seriousness Level of MSCC,Level 2 Crime,79
Texas,"Frio County, TX",Length of Time Since MSCC,All,3214
Texas,"Frio County, TX",Length of Time Since MSCC,Not Known,2560
Texas,"Frio County, TX",Length of Time Since MSCC,Up to 1 year,363
Texas,"Frio County, TX",Length of Time Since MSCC,Between 1 and 2 years,46
Texas,"Frio County, TX",Length of Time Since MSCC,Between 10 and 15 years,40
Texas,"Frio County, TX",Length of Time Since MSCC,Between 15 and 20 years,29
Texas,"Frio County, TX",Length of Time Since MSCC,Between 2 and 3 years,29
Texas,"Frio County, TX",Length of Time Since MSCC,Between 3 and 4 years,28
Texas,"Frio County, TX",Length of Time Since MSCC,Between 5 and 6 years,24
Texas,"Frio County, TX",Length of Time Since MSCC,Between 4 and 5 years,24
Texas,"Frio County, TX",Length of Time Since MSCC,20 years or more,18
Texas,"Frio County, TX",Length of Time Since MSCC,Between 8 and 9 years,16
Texas,"Frio County, TX",Length of Time Since MSCC,Between 9 and 10 years,15
Texas,"Frio County, TX",Length of Time Since MSCC,Between 7 and 8 years,12
Texas,"Frio County, TX",Length of Time Since MSCC,Between 6 and 7 years,10
Texas,"Frio County, TX",Gender,All,3214
Texas,"Frio County, TX",Gender,Male,1935
Texas,"Frio County, TX",Gender,Female,1279
Texas,"Frio County, TX",Citizenship,All,3214
Texas,"Frio County, TX",Citizenship,HONDURAS,1083
Texas,"Frio County, TX",Citizenship,GUATEMALA,517
Texas,"Frio County, TX",Citizenship,MEXICO,507
Texas,"Frio County, TX",Citizenship,EL SALVADOR,386
Texas,"Frio County, TX",Citizenship,CUBA,226
Texas,"Frio County, TX",Citizenship,ECUADOR,50
Texas,"Frio County, TX",Citizenship,BRAZIL,48
Texas,"Frio County, TX",Citizenship,"CHINA, PEOPLES REPUBLIC OF",45
Texas,"Frio County, TX",Citizenship,ERITREA,40
Texas,"Frio County, TX",Citizenship,BANGLADESH,39
Texas,"Frio County, TX",Citizenship,NICARAGUA,31
Texas,"Frio County, TX",Citizenship,PERU,26
Texas,"Frio County, TX",Citizenship,INDIA,18
Texas,"Frio County, TX",Citizenship,DEM REP OF THE CONGO,15
Texas,"Frio County, TX",Citizenship,ROMANIA,14
Texas,"Frio County, TX",Citizenship,COLOMBIA,10
Texas,"Frio County, TX",Citizenship,DOMINICAN REPUBLIC,10
Texas,"Frio County, TX",Citizenship,SOMALIA,9
Texas,"Frio County, TX",Citizenship,GHANA,7
Texas,"Frio County, TX",Citizenship,KOSOVO,7
Texas,"Frio County, TX",Citizenship,VENEZUELA,7
Texas,"Frio County, TX",Citizenship,SRI LANKA,6
Texas,"Frio County, TX",Citizenship,CONGO,6
Texas,"Frio County, TX",Citizenship,GAMBIA,5
Texas,"Frio County, TX",Citizenship,YEMEN,5
Texas,"Frio County, TX",Citizenship,JORDAN,5
Texas,"Frio County, TX",Citizenship,SUDAN,5
Texas,"Frio County, TX",Citizenship,NIGERIA,5
Texas,"Frio County, TX",Citizenship,BELIZE,4
Texas,"Frio County, TX",Citizenship,CAMEROON,4
Texas,"Frio County, TX",Citizenship,PAKISTAN,4
Texas,"Frio County, TX",Citizenship,VIETNAM,4
Texas,"Frio County, TX",Citizenship,BOLIVIA,3
Texas,"Frio County, TX",Citizenship,GUINEA,3
Texas,"Frio County, TX",Citizenship,AFGHANISTAN,3
Texas,"Frio County, TX",Citizenship,IVORY COAST,3
Texas,"Frio County, TX",Citizenship,CANADA,3
Texas,"Frio County, TX",Citizenship,ALBANIA,3
Texas,"Frio County, TX",Citizenship,ETHIOPIA,3
Texas,"Frio County, TX",Citizenship,IRAQ,2
Texas,"Frio County, TX",Citizenship,UNITED KINGDOM,2
Texas,"Frio County, TX",Citizenship,RUSSIA,2
Texas,"Frio County, TX",Citizenship,ITALY,2
Texas,"Frio County, TX",Citizenship,SENEGAL,2
Texas,"Frio County, TX",Citizenship,ARMENIA,2
Texas,"Frio County, TX",Citizenship,ANGOLA,2
Texas,"Frio County, TX",Citizenship,GEORGIA,2
Texas,"Frio County, TX",Citizenship,NIGER,2
Texas,"Frio County, TX",Citizenship,PARAGUAY,2
Texas,"Frio County, TX",Citizenship,MONTENEGRO,1
Texas,"Frio County, TX",Citizenship,TURKEY,1
Texas,"Frio County, TX",Citizenship,PORTUGAL,1
Texas,"Frio County, TX",Citizenship,CAMBODIA,1
Texas,"Frio County, TX",Citizenship,ZIMBABWE,1
Texas,"Frio County, TX",Citizenship,MAURITANIA,1
Texas,"Frio County, TX",Citizenship,CENTRAL AFRICAN REPUBLIC,1
Texas,"Frio County, TX",Citizenship,NETHERLANDS,1
Texas,"Frio County, TX",Citizenship,JAMAICA,1
Texas,"Frio County, TX",Citizenship,BURKINA FASO,1
Texas,"Frio County, TX",Citizenship,UZBEKISTAN,1
Texas,"Frio County, TX",Citizenship,LEBANON,1
Texas,"Frio County, TX",Citizenship,KENYA,1
Texas,"Frio County, TX",Citizenship,SIERRA LEONE,1
Texas,"Frio County, TX",Citizenship,BURMA,1
Texas,"Frio County, TX",Citizenship,BELARUS,1
Texas,"Frio County, TX",Citizenship,DOMINICA,1
Texas,"Frio County, TX",Citizenship,KOREA,1
Texas,"Frio County, TX",Citizenship,CHILE,1
Texas,"Frio County, TX",Citizenship,ARGENTINA,1
Texas,"Frio County, TX",Citizenship,UKRAINE,1
Texas,"Frio County, TX",Citizenship,SOUTH AFRICA,1
Texas,"Frio County, TX",Citizenship,HAITI,1
Texas,"Frio County, TX",Citizenship,ISRAEL,1
Texas,"Frio County, TX",Citizenship,URUGUAY,1
Texas,"Frio County, TX",Age Group,All,3214
Texas,"Frio County, TX",Age Group,Age information witheld by ICE,3214
Texas,"Webb County, TX",Facility Type,All,1244
Texas,"Webb County, TX",Facility Type,Other Facility Type,1244
Texas,"Webb County, TX",Facility Type (Detailed),All,1244
Texas,"Webb County, TX",Facility Type (Detailed),Intergovernment agreement with USMS which ICE utilizes,658
Texas,"Webb County, TX",Facility Type (Detailed),Dedicated IGSA,586
Texas,"Webb County, TX",Facility Operator,All,1244
Texas,"Webb County, TX",Facility Operator,"GEO Group, Inc",658
Texas,"Webb County, TX",Facility Operator,CORECIVIC,586
Texas,"Webb County, TX",Facility Owner,All,1244
Texas,"Webb County, TX",Facility Owner,"GEO Group, Inc",658
Texas,"Webb County, TX",Facility Owner,CoreCivic (formerly Corrections Corporation of America),586
Texas,"Webb County, TX",Entered ICE Custody by Month,All,1244
Texas,"Webb County, TX",Entered ICE Custody by Month,2018-03,755
Texas,"Webb County, TX",Entered ICE Custody by Month,2018-02,234
Texas,"Webb County, TX",Entered ICE Custody by Month,2018-01,103
Texas,"Webb County, TX",Entered ICE Custody by Month,2017-12,38
Texas,"Webb County, TX",Entered ICE Custody by Month,2017-08,33
Texas,"Webb County, TX",Entered ICE Custody by Month,2017-11,23
Texas,"Webb County, TX",Entered ICE Custody by Month,2017-10,14
Texas,"Webb County, TX",Entered ICE Custody by Month,2017-07,14
Texas,"Webb County, TX",Entered ICE Custody by Month,2017-09,11
Texas,"Webb County, TX",Entered ICE Custody by Month,2017-01,8
Texas,"Webb County, TX",Entered ICE Custody by Month,2017-06,5
Texas,"Webb County, TX",Entered ICE Custody by Month,2017-05,2
Texas,"Webb County, TX",Entered ICE Custody by Month,2017-03,1
Texas,"Webb County, TX",Entered ICE Custody by Month,2017-04,1
Texas,"Webb County, TX",Entered ICE Custody by Month,2016-12,1
Texas,"Webb County, TX",Entered ICE Custody by Month,2016-09,1
Texas,"Webb County, TX",Time in U.S.,All,1244
Texas,"Webb County, TX",Time in U.S.,Up to 1 year,1165
Texas,"Webb County, TX",Time in U.S.,Not Known,33
Texas,"Webb County, TX",Time in U.S.,Between 1 and 2 years,21
Texas,"Webb County, TX",Time in U.S.,Between 2 and 3 years,6
Texas,"Webb County, TX",Time in U.S.,Between 10 and 15 years,4
Texas,"Webb County, TX",Time in U.S.,Between 15 and 20 years,3
Texas,"Webb County, TX",Time in U.S.,20 years or more,3
Texas,"Webb County, TX",Time in U.S.,Between 9 and 10 years,3
Texas,"Webb County, TX",Time in U.S.,Between 4 and 5 years,2
Texas,"Webb County, TX",Time in U.S.,Between 7 and 8 years,2
Texas,"Webb County, TX",Time in U.S.,Between 6 and 7 years,1
Texas,"Webb County, TX",Time in U.S.,Between 5 and 6 years,1
Texas,"Webb County, TX",Legal Permanent Resident,All,1244
Texas,"Webb County, TX",Legal Permanent Resident,No,1239
Texas,"Webb County, TX",Legal Permanent Resident,Yes,5
Texas,"Webb County, TX",Asylum Seeker/Refugee,All,1244
Texas,"Webb County, TX",Asylum Seeker/Refugee,No,796
Texas,"Webb County, TX",Asylum Seeker/Refugee,Yes,448
Texas,"Webb County, TX",Most Serious Criminal Conviction,All,1244
Texas,"Webb County, TX",Most Serious Criminal Conviction,No Conviction,1105
Texas,"Webb County, TX",Most Serious Criminal Conviction,"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",43
Texas,"Webb County, TX",Most Serious Criminal Conviction,Assault,17
Texas,"Webb County, TX",Most Serious Criminal Conviction,Driving Under Influence Liquor,11
Texas,"Webb County, TX",Most Serious Criminal Conviction,Traffic Offense,11
Texas,"Webb County, TX",Most Serious Criminal Conviction,"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",5
Texas,"Webb County, TX",Most Serious Criminal Conviction,Burglary,5
Texas,"Webb County, TX",Most Serious Criminal Conviction,Larceny,4
Texas,"Webb County, TX",Most Serious Criminal Conviction,Marijuana - Possession,4
Texas,"Webb County, TX",Most Serious Criminal Conviction,Dangerous Drugs,4
Texas,"Webb County, TX",Most Serious Criminal Conviction,Public Order Crimes,3
Texas,"Webb County, TX",Most Serious Criminal Conviction,Cruelty Toward Child,3
Texas,"Webb County, TX",Most Serious Criminal Conviction,Drug Possession,2
Texas,"Webb County, TX",Most Serious Criminal Conviction,Cocaine - Possession,2
Texas,"Webb County, TX",Most Serious Criminal Conviction,Obstruct Police,2
Texas,"Webb County, TX",Most Serious Criminal Conviction,Smuggling Aliens,2
Texas,"Webb County, TX",Most Serious Criminal Conviction,Carrying Concealed Weapon,1
Texas,"Webb County, TX",Most Serious Criminal Conviction,Immigration (Possess of Fraud. Immigration Docs),1
Texas,"Webb County, TX",Most Serious Criminal Conviction,Cocaine - Sell,1
Texas,"Webb County, TX",Most Serious Criminal Conviction,Liquor,1
Texas,"Webb County, TX",Most Serious Criminal Conviction,Battery,1
Texas,"Webb County, TX",Most Serious Criminal Conviction,Marijuana - Sell,1
Texas,"Webb County, TX",Most Serious Criminal Conviction,Sex Offender Registration Violation,1
Texas,"Webb County, TX",Most Serious Criminal Conviction,Amphetamine - Sell,1
Texas,"Webb County, TX",Most Serious Criminal Conviction,Prostitution,1
Texas,"Webb County, TX",Most Serious Criminal Conviction,False Citizenship,1
Texas,"Webb County, TX",Most Serious Criminal Conviction,Vehicle Theft,1
Texas,"Webb County, TX",Most Serious Criminal Conviction,Robbery,1
Texas,"Webb County, TX",Most Serious Criminal Conviction,Aggravated Assault - Non-family-Weapon,1
Texas,"Webb County, TX",Most Serious Criminal Conviction,Heroin,1
Texas,"Webb County, TX",Most Serious Criminal Conviction,Fraud,1
Texas,"Webb County, TX",Most Serious Criminal Conviction,Trespassing,1
Texas,"Webb County, TX",Most Serious Criminal Conviction,Morals - Decency Crimes,1
Texas,"Webb County, TX",Most Serious Criminal Conviction,Burglary - Forced Entry-Residence,1
Texas,"Webb County, TX",Most Serious Criminal Conviction,Weapon Offense,1
Texas,"Webb County, TX",Most Serious Criminal Conviction,Failure To Appear,1
Texas,"Webb County, TX",Most Serious Criminal Conviction,Statutory Rape - No Force,1
Texas,"Webb County, TX",Seriousness Level of MSCC,All,1244
Texas,"Webb County, TX",Seriousness Level of MSCC,No Conviction,1105
Texas,"Webb County, TX",Seriousness Level of MSCC,level 3 Crime,91
Texas,"Webb County, TX",Seriousness Level of MSCC,Level 1 Crime,37
Texas,"Webb County, TX",Seriousness Level of MSCC,Level 2 Crime,11
Texas,"Webb County, TX",Length of Time Since MSCC,All,1244
Texas,"Webb County, TX",Length of Time Since MSCC,Not Known,1105
Texas,"Webb County, TX",Length of Time Since MSCC,Up to 1 year,53
Texas,"Webb County, TX",Length of Time Since MSCC,Between 1 and 2 years,18
Texas,"Webb County, TX",Length of Time Since MSCC,Between 10 and 15 years,10
Texas,"Webb County, TX",Length of Time Since MSCC,Between 2 and 3 years,9
Texas,"Webb County, TX",Length of Time Since MSCC,Between 15 and 20 years,9
Texas,"Webb County, TX",Length of Time Since MSCC,20 years or more,8
Texas,"Webb County, TX",Length of Time Since MSCC,Between 5 and 6 years,7
Texas,"Webb County, TX",Length of Time Since MSCC,Between 7 and 8 years,7
Texas,"Webb County, TX",Length of Time Since MSCC,Between 4 and 5 years,6
Texas,"Webb County, TX",Length of Time Since MSCC,Between 6 and 7 years,4
Texas,"Webb County, TX",Length of Time Since MSCC,Between 3 and 4 years,3
Texas,"Webb County, TX",Length of Time Since MSCC,Between 8 and 9 years,3
Texas,"Webb County, TX",Length of Time Since MSCC,Between 9 and 10 years,2
Texas,"Webb County, TX",Gender,All,1244
Texas,"Webb County, TX",Gender,Male,925
Texas,"Webb County, TX",Gender,Female,319
Texas,"Webb County, TX",Citizenship,All,1244
Texas,"Webb County, TX",Citizenship,EL SALVADOR,398
Texas,"Webb County, TX",Citizenship,CUBA,274
Texas,"Webb County, TX",Citizenship,HONDURAS,162
Texas,"Webb County, TX",Citizenship,GUATEMALA,159
Texas,"Webb County, TX",Citizenship,MEXICO,100
Texas,"Webb County, TX",Citizenship,CAMEROON,16
Texas,"Webb County, TX",Citizenship,DEM REP OF THE CONGO,16
Texas,"Webb County, TX",Citizenship,ECUADOR,13
Texas,"Webb County, TX",Citizenship,"CHINA, PEOPLES REPUBLIC OF",13
Texas,"Webb County, TX",Citizenship,BRAZIL,8
Texas,"Webb County, TX",Citizenship,ALBANIA,8
Texas,"Webb County, TX",Citizenship,ERITREA,7
Texas,"Webb County, TX",Citizenship,COLOMBIA,5
Texas,"Webb County, TX",Citizenship,PERU,5
Texas,"Webb County, TX",Citizenship,ROMANIA,5
Texas,"Webb County, TX",Citizenship,VENEZUELA,4
Texas,"Webb County, TX",Citizenship,NICARAGUA,4
Texas,"Webb County, TX",Citizenship,GUINEA,4
Texas,"Webb County, TX",Citizenship,ANGOLA,4
Texas,"Webb County, TX",Citizenship,DOMINICAN REPUBLIC,4
Texas,"Webb County, TX",Citizenship,SRI LANKA,4
Texas,"Webb County, TX",Citizenship,INDIA,4
Texas,"Webb County, TX",Citizenship,SYRIA,3
Texas,"Webb County, TX",Citizenship,UKRAINE,3
Texas,"Webb County, TX",Citizenship,UZBEKISTAN,2
Texas,"Webb County, TX",Citizenship,CONGO,2
Texas,"Webb County, TX",Citizenship,SOMALIA,2
Texas,"Webb County, TX",Citizenship,GEORGIA,2
Texas,"Webb County, TX",Citizenship,NIGERIA,2
Texas,"Webb County, TX",Citizenship,SIERRA LEONE,1
Texas,"Webb County, TX",Citizenship,CENTRAL AFRICAN REPUBLIC,1
Texas,"Webb County, TX",Citizenship,SUDAN,1
Texas,"Webb County, TX",Citizenship,GHANA,1
Texas,"Webb County, TX",Citizenship,ETHIOPIA,1
Texas,"Webb County, TX",Citizenship,ITALY,1
Texas,"Webb County, TX",Citizenship,PAKISTAN,1
Texas,"Webb County, TX",Citizenship,IRAQ,1
Texas,"Webb County, TX",Citizenship,IVORY COAST,1
Texas,"Webb County, TX",Citizenship,RUSSIA,1
Texas,"Webb County, TX",Citizenship,GAMBIA,1
Texas,"Webb County, TX",Age Group,All,1244
Texas,"Webb County, TX",Age Group,Age information witheld by ICE,1244
Texas,"Cameron County, TX",Facility Type,All,1140
Texas,"Cameron County, TX",Facility Type,INS Facility,1136
Texas,"Cameron County, TX",Facility Type,Other Facility Type,4
Texas,"Cameron County, TX",Facility Type (Detailed),All,1140
Texas,"Cameron County, TX",Facility Type (Detailed),Service Processing Center: a govt facility with both federal/contract staff,1134
Texas,"Cameron County, TX",Facility Type (Detailed),Hospital: a medical facility,4
Texas,"Cameron County, TX",Facility Type (Detailed),Hold: a holding facility,2
Texas,"Cameron County, TX",Facility Operator,All,1140
Texas,"Cameron County, TX",Facility Operator,"Ahtna, Inc. (Guard Contract Only)",1134
Texas,"Cameron County, TX",Facility Operator,Hospital,4
Texas,"Cameron County, TX",Facility Operator,Not defined,2
Texas,"Cameron County, TX",Facility Owner,All,1140
Texas,"Cameron County, TX",Facility Owner,ICE,1134
Texas,"Cameron County, TX",Facility Owner,Not defined,6
Texas,"Cameron County, TX",Entered ICE Custody by Month,All,1140
Texas,"Cameron County, TX",Entered ICE Custody by Month,2018-03,741
Texas,"Cameron County, TX",Entered ICE Custody by Month,2018-02,135
Texas,"Cameron County, TX",Entered ICE Custody by Month,2018-01,88
Texas,"Cameron County, TX",Entered ICE Custody by Month,2017-12,58
Texas,"Cameron County, TX",Entered ICE Custody by Month,2017-11,27
Texas,"Cameron County, TX",Entered ICE Custody by Month,2017-10,17
